name,times,balance,allPay,invest,y
53455,54,10936,-28240,20000,0
53456,39,4857,-19726,15000,0
53458,51,4983,-24508,20000,0
53460,49,4242,-27108,20000,0
53462,52,9321,-31650,20000,0
53463,22,5270,-19410,20000,0
53464,63,19551,-39306,10000,0
53465,45,11221,-28966,20000,0
53466,80,8533,-38609,25000,0
53467,83,2189,-19961,15000,1
53479,33,4051,-19560,20000,0
53483,19,2010,-8133,5000,0
53486,56,7494,-46128,40000,0
53590,5,694,-895,0,0
53616,1,20,-20,0,0
53618,42,8789,-20717,20000,0
53619,126,5235,-38883,40000,1
53623,47,3375,-10247,2000,1
53625,27,2336,-7080,15000,1
53629,1,114,-20,0,0
53633,8,3862,-3365,0,0
53640,3,1312,-711,0,0
53642,24,4064,-7078,0,1
53649,24,1032,-4989,4000,1
53650,82,8776,-33168,20000,0
53655,33,3704,-13254,5000,0
53676,44,8743,-28155,10000,0
53681,18,2162,-11751,12000,0
53695,2,687,-600,0,0
53696,44,5449,-13197,0,1
53703,39,5564,-25340,25000,0
53707,24,7918,-10760,10000,0
53709,48,4624,-26756,20000,0
53710,61,17836,-16479,20000,1
53742,17,4430,-5865,0,1
53747,19,884,-3491,1000,1
53753,7,7955,-3735,10000,0
53754,84,10360,-36188,42000,0
53761,64,7853,-15208,2000,1
53775,16,1847,-9497,9000,0
53801,14,3264,-4955,5000,1
53818,4,3772,-2617,0,0
53821,53,8244,-24290,20000,0
53825,3,9703,-3130,10000,0
53832,21,14718,-15684,0,0
53840,25,5251,-9560,10000,1
53845,17,6062,-9590,0,0
53849,26,5137,-9474,10000,1
53856,24,4618,-11721,10000,0
53857,103,8754,-30204,30000,1
53876,47,5032,-22297,20000,0
53880,42,4428,-19491,20000,0
53883,19,7147,-3739,10000,1
53887,10,1559,-2966,0,0
53890,23,5554,-9294,10000,0
53891,41,2796,-17824,15000,0
53896,22,5591,-9171,10000,0
53897,3,13935,-1910,0,0
53900,62,5612,-13305,10000,1
53904,33,10527,-8761,0,1
53908,80,1793,-23411,28000,1
53911,33,3821,-4634,0,1
53914,6,635,-1081,0,0
53925,21,1492,-8418,8000,0
53932,51,4316,-18639,20000,1
53940,27,5647,-8354,0,1
53944,49,4630,-12251,15000,1
53952,62,5323,-28308,28000,0
53954,62,4956,-15231,11000,1
53956,28,2494,-6948,6000,1
53958,40,5342,-17034,20000,0
53961,56,3318,-16656,12000,1
53970,17,1839,-6221,2000,1
53986,9,1208,-3568,1000,0
53992,28,6066,-11488,10000,0
54010,35,3966,-15627,6000,0
54015,27,4601,-6288,10000,1
54016,25,8694,-23150,5000,0
54017,31,10475,-9103,20000,1
54019,4,2360,-1060,0,0
54020,25,4267,-12617,10000,0
54021,1,296,-190,0,0
54022,11,9063,-3094,0,1
54023,6,15022,-3890,0,0
54024,56,8820,-41748,38000,0
54026,35,7061,-12582,10000,1
54027,90,19131,-44686,80000,0
54031,56,11332,-30499,40000,0
54033,19,8587,-9170,10000,0
54034,34,13675,-12567,0,1
54035,19,3702,-11970,10000,0
54036,37,2964,-15475,10000,0
54037,9,1478,-3538,0,0
54038,79,7487,-31009,26000,1
54040,29,4691,-9730,10000,1
54043,64,7641,-32342,30000,0
54044,17,2362,-7817,2000,0
54045,46,963,-9251,10000,1
54046,27,2162,-8195,8000,1
54047,57,13075,-36442,20000,0
54051,54,4285,-14636,10000,1
54053,28,3444,-3512,0,1
54054,24,1755,-3894,2000,1
54055,5,2805,-7990,5000,0
54056,47,5845,-17268,20000,1
54059,37,4233,-14114,16000,1
54060,28,1870,-9188,5000,1
54061,4,566,-518,0,0
54062,63,3927,-12969,12000,1
54063,61,6197,-22502,20000,1
54067,26,1096,-7560,6000,1
54069,42,7557,-28610,20000,0
54073,40,8354,-18076,5000,0
54076,10,2192,-4555,0,0
54084,7,7161,-4958,10000,0
54087,11,4372,-4332,10000,1
54088,53,7048,-22722,12000,0
54090,5,6809,-5624,0,0
54094,57,5083,-15338,15000,1
54095,42,1190,-10903,10000,1
54098,9,2437,-2681,5000,0
54100,45,2299,-12019,10000,1
54101,70,4840,-24221,20000,1
54110,1,710,-390,0,0
54113,46,6271,-13897,0,1
54115,37,9290,-27550,30000,0
54117,26,2535,-7507,1000,1
54119,26,10308,-25114,25000,0
54120,14,1421,-5200,6000,1
54121,61,12629,-43913,40000,0
54122,7,1089,-1815,0,0
54123,95,26866,-58549,90000,0
54125,5,616,-831,0,0
54126,6,1151,-1993,2000,0
54128,60,19829,-46391,30000,0
54130,68,4126,-26914,50000,1
54131,30,3638,-11699,10000,1
54132,41,5152,-11033,12000,1
54133,7,6863,-1857,0,0
54135,21,5355,-11198,10000,0
54138,43,5928,-25895,40000,0
54139,11,1955,-2223,3000,1
54140,61,7448,-25465,10000,0
54143,43,10050,-23666,30000,0
54145,71,13260,-36766,40000,0
54146,71,7781,-35358,30000,0
54148,46,15856,-28531,3500,0
54149,35,7817,-25520,25000,0
54151,72,29332,-33857,40000,0
54152,41,6326,-40470,40000,0
54153,62,13462,-38797,20000,0
54154,39,11183,-22327,20000,0
54155,45,9211,-18542,0,0
54156,70,11382,-44582,30000,0
54157,26,2578,-9254,3000,1
54159,4,1247,-4800,3000,0
54160,14,15696,-6854,20000,0
54161,44,9924,-21851,20000,0
54162,102,4042,-53679,62000,0
54163,50,6200,-23401,20000,0
54164,18,3189,-5964,0,1
54166,36,6889,-19326,25000,0
54167,69,10656,-35140,45000,0
54168,65,5162,-33421,30000,0
54170,61,6940,-31727,20000,0
54172,28,7509,-27127,20000,0
54173,8,8200,-5724,10000,0
54174,47,11172,-26461,10000,0
54176,58,4961,-32221,25000,0
54177,101,4593,-42831,45000,0
54179,48,11345,-18471,0,1
54181,22,5654,-8897,10000,0
54185,51,10441,-26584,40000,0
54187,14,5121,-10162,10000,0
54188,46,6313,-23063,30000,0
54191,14,1525,-4836,5000,1
54192,29,22884,-52759,40000,0
54201,46,5372,-25800,20000,0
54208,83,4962,-27303,25000,1
54209,9,24834,-8830,0,0
54212,7,3373,-5910,0,0
54217,7,2618,-2924,5000,0
54219,61,6692,-39310,40000,0
54222,24,8579,-21878,20000,0
54224,23,8363,-21220,20000,0
54229,37,7186,-22439,10000,0
54230,13,5343,-6844,10000,0
54232,9,3427,-4374,10000,0
54234,15,4922,-9413,10000,0
54235,22,4061,-14086,16000,0
54241,34,27192,-19921,0,0
54252,34,5733,-21028,20000,0
54255,99,10260,-47067,50000,0
54257,1,36,-1248,0,0
54259,32,7131,-18910,20000,0
54265,27,10373,-20894,20000,0
54274,3,2018,-670,2000,0
54281,1,8215,-40,0,0
54283,20,5162,-11773,12000,0
54289,1,4426,-500,0,0
54292,20,3340,-7073,5000,1
54294,2,1841,-1500,0,0
54297,23,12227,-17616,20000,0
54300,84,14797,-41802,30000,0
54314,22,5594,-12914,15000,0
54319,2,7424,-5260,10000,0
54323,16,5093,-9230,10000,0
54324,30,5607,-15680,20000,0
54327,58,4975,-24047,15000,0
54328,61,9656,-40088,15000,0
54329,94,6197,-46197,35000,0
54331,64,5144,-25647,20000,0
54334,7,13940,-5253,0,0
54336,24,12142,-14490,20000,0
54338,21,4526,-10140,10000,0
54339,19,3571,-7777,0,0
54349,7,14892,-12420,20000,0
54442,46,5408,-27640,20000,0
54448,37,28756,-24296,41000,0
54449,13,12298,-1031,10000,1
54450,52,14557,-34853,20000,0
54453,11,6443,-6309,0,0
54457,26,7722,-19260,20000,0
54461,3,3006,-118,0,0
54464,21,4420,-2735,0,1
54469,63,3620,-32674,65000,0
54476,2,12329,-300,10000,0
54484,70,5559,-38296,40000,0
54504,2,4035,-2410,0,0
54508,13,13746,-8960,0,0
54515,7,4253,-3330,0,0
54526,73,12739,-38218,40000,0
54528,13,162266,-38590,240000,0
54569,16,13990,-17271,20000,0
54572,49,7493,-25809,26000,0
54583,11,3236,-7518,0,0
54585,27,3636,-10921,10000,0
54598,3,1132,-4610,0,0
54607,25,5995,-14530,20000,0
54617,24,4870,-11268,10000,0
54618,34,5121,-18922,10000,0
54620,51,5851,-31098,30000,0
54624,24,6915,-7539,0,1
54631,38,6129,-22220,10000,0
54653,15,3343,-9684,1000,0
54657,20,24743,-8171,0,0
54663,35,13271,-23598,30000,0
54680,17,8798,-3380,10000,1
54681,39,5646,-21665,20000,0
54692,30,4626,-19401,20000,0
54712,45,4043,-15855,10000,1
54715,30,11299,-14940,20000,0
54718,25,8041,-20530,10000,0
54722,29,20698,-18740,30000,0
54724,13,2990,-2107,0,1
54725,27,6109,-12719,10000,0
54728,22,5717,-7947,10000,1
54736,7,3456,-3888,0,0
54737,21,16843,-15510,0,0
54744,40,15022,-19313,0,0
54749,38,9385,-23881,15000,0
54754,43,10539,-26914,0,0
54761,55,11413,-32766,40000,0
54764,43,13300,-18577,20000,0
54772,20,10676,-19500,20000,0
54774,34,6115,-14460,10000,0
54775,52,9052,-29616,20000,0
54776,74,4817,-29276,30000,1
54777,45,5303,-18369,20000,0
54778,6,4892,-4300,20000,0
54782,55,4298,-19458,20000,1
54783,27,7600,-17035,20000,0
54784,44,3004,-20898,20000,0
54786,34,12639,-19309,10000,0
54787,42,3348,-22033,21000,0
54788,72,12142,-24501,20000,1
54789,55,11489,-36078,40000,0
54793,38,5329,-21965,20000,0
54794,37,12074,-23548,20000,0
54795,47,12914,-18219,10000,1
54796,107,12713,-43234,10000,0
54797,60,7916,-27803,13000,0
54798,61,21632,-30590,0,0
54799,21,11116,-10539,20000,0
54800,67,8658,-29672,30000,0
54801,28,4179,-18136,10000,0
54803,76,7063,-38372,30000,0
54818,43,4967,-19109,20000,0
54821,34,5676,-11991,5000,1
54833,7,13658,-909,0,0
54840,20,5879,-8276,12000,0
54845,52,7000,-28535,28000,0
54849,7,6663,-2400,10000,0
54850,45,6465,-17475,20000,1
54855,1,1,-200,0,0
54856,47,4567,-21909,25000,0
54857,16,4378,-7477,0,0
54859,55,4498,-24988,15000,0
54861,53,7896,-34033,30000,0
54867,75,5075,-22863,18000,1
54871,55,4614,-33260,30000,0
54872,45,4244,-20990,40000,0
54875,15,4696,-9880,10000,0
54880,4,2584,-4430,0,0
54886,46,9994,-29719,10000,0
54890,36,8738,-19200,20000,0
54896,25,9448,-18504,0,0
54905,39,11135,-27138,20000,0
54906,69,18424,-32725,0,0
54907,32,4513,-21360,20000,0
54908,29,6250,-16018,20000,0
54909,54,9615,-29726,30000,0
54910,8,4298,-6307,0,0
54911,9,1543,-6200,0,0
54914,17,26514,-13307,0,0
54916,8,8954,-3734,10000,0
54917,9,10718,-6277,0,0
54918,10,25743,-4978,0,0
54919,14,3006,-7277,7000,0
54925,33,3753,-16439,15000,0
54926,34,5622,-8740,10000,1
54930,105,15831,-58630,60000,0
54931,39,22943,-2577,40000,1
54934,13,2905,-5045,5000,1
54935,24,22088,-12241,20000,0
54936,42,4545,-21287,25000,0
54937,41,9299,-23576,10000,0
54938,40,5211,-20125,20000,0
54939,9,3011,-5907,0,0
54940,5,8755,-2900,10000,0
54942,1,270,-25,0,0
54943,39,5630,-15180,10000,1
54944,8,1966,-3600,0,0
54945,37,17815,-12411,20000,1
54947,45,4477,-21369,23000,0
54949,45,9235,-13479,20000,1
54950,18,4578,-11103,10000,0
54952,65,4501,-42794,35000,0
54953,52,30572,-33078,0,0
54955,56,11376,-17748,20000,1
54957,37,6400,-24610,0,0
54958,53,10917,-26451,20000,0
54960,28,14880,-16791,40000,0
54961,60,9181,-29076,40000,0
54962,71,8356,-42906,45000,0
54963,46,5855,-19141,20000,0
54964,61,5179,-45125,42000,0
54965,39,2778,-12219,10000,1
54966,5,4638,-2860,10000,0
54970,19,4182,-11040,12000,0
54972,44,6592,-22529,20000,0
54973,78,6231,-30940,23000,1
54976,36,9287,-19856,20000,0
54979,53,4456,-26260,25000,0
54981,38,3892,-18435,16000,0
54983,65,7523,-28577,15000,0
54984,68,4742,-19808,20000,1
54985,35,4321,-17777,10000,0
54986,9,9276,-11738,10000,0
54987,68,5002,-24257,17000,1
54990,59,10689,-34691,30000,0
54992,55,1962,-17527,14000,1
54995,39,3600,-17710,13000,0
54997,23,6239,-19390,20000,0
54998,79,11218,-51286,50000,0
55000,10,3608,-9740,5000,0
55001,42,21338,-25392,40000,0
55005,23,17602,-32619,30000,0
55006,37,9617,-23080,10000,0
55007,29,14824,-11417,0,1
55008,41,9636,-17373,20000,0
55011,59,3450,-16657,17000,1
55019,6,2698,-4970,5000,0
55022,39,5333,-16213,10000,0
55023,19,9166,-18463,0,0
55030,34,5357,-28710,30000,0
55035,15,9696,-8443,10000,0
55036,86,3298,-26260,22000,1
55043,33,4323,-10585,10000,1
55045,25,7418,-17527,0,0
55055,33,4881,-18459,20000,0
55060,56,23233,-33826,40000,0
55065,52,5737,-28027,30000,0
55066,26,3818,-15112,10000,0
55069,45,10229,-28062,15000,0
55070,51,4584,-32249,30000,0
55072,48,7632,-15880,20000,1
55073,65,5923,-32321,15000,0
55074,49,6955,-32695,30000,0
55077,43,6482,-24301,30000,0
55078,84,3708,-31714,70000,1
55080,30,6899,-17595,15000,0
55081,21,4655,-11924,10000,0
55082,11,5071,-7880,0,0
55085,33,6173,-13095,20000,1
55087,80,10486,-48427,50000,0
55088,42,7954,-28346,10000,0
55089,51,4871,-25123,20000,0
55090,49,11446,-36179,20000,0
55091,86,4829,-43052,43000,0
55092,42,8794,-24925,20000,0
55093,33,6613,-22667,22000,0
55094,48,4670,-21123,17000,0
55099,47,7977,-32647,20000,0
55101,38,7479,-38927,40000,0
55103,53,1773,-21167,22000,1
55104,30,6132,-15616,20000,0
55105,24,7222,-12704,10000,0
55107,55,7814,-31364,30000,0
55108,52,14910,-29983,30000,0
55109,9,1191,-2500,5000,0
55111,58,13260,-33159,10000,0
55113,69,15401,-30047,30000,0
55114,50,4105,-21913,13000,0
55115,27,3501,-16547,7000,0
55137,43,5643,-30475,35000,0
55149,41,5682,-21936,20000,0
55160,5,999,-3178,1000,0
55192,34,4320,-15607,10000,0
55193,2,5530,-1200,0,0
55194,42,8184,-25128,20000,0
55198,41,10170,-22122,30000,0
55217,36,3301,-17806,15000,0
55249,51,6365,-26905,20000,0
55257,42,6079,-15825,15000,1
55332,16,12621,-8220,30000,0
55337,79,9666,-54679,61000,0
55378,39,33376,-25510,0,0
55385,52,5963,-33589,23000,0
55422,24,10878,-23785,20000,0
55423,51,9913,-32241,40000,0
55427,22,6377,-13620,10000,0
55430,54,8572,-20972,20000,1
55435,32,12563,-25410,20000,0
55437,44,9405,-21609,5000,0
55448,32,5529,-10968,0,1
55450,9,1814,-5490,0,0
55451,63,6333,-23914,25000,1
55457,66,4271,-34774,36000,0
55475,66,4846,-31430,30000,0
55490,51,13065,-44520,40000,0
55527,34,4990,-11775,20000,1
55530,47,4279,-24035,20000,0
55542,34,4125,-23950,23000,0
55544,51,4310,-21149,35000,0
55552,113,8263,-44199,50000,1
55597,38,3950,-13275,10000,1
55600,26,9205,-17955,20000,0
55612,4,2858,-2735,0,0
55616,22,6692,-8390,10000,1
55633,28,2419,-12591,12000,0
55638,44,8738,-27056,20000,0
55641,37,6258,-30280,26000,0
55643,19,2147,-4366,0,1
55668,35,6201,-22956,30000,0
55676,47,4531,-18153,10000,1
55683,37,6919,-24663,24000,0
55713,18,5425,-8910,10000,0
55732,11,8442,-6017,10000,0
55757,29,4628,-15878,10000,0
55784,26,9782,-19552,20000,0
55789,67,4686,-25618,25000,1
55790,6,4704,-9960,0,0
55809,50,5678,-25077,20000,0
55810,32,7333,-16359,10000,0
55817,54,3639,-31995,30000,0
55823,16,9871,-8540,15000,0
55850,25,4011,-10000,10000,0
55856,27,5755,-21745,10000,0
55862,66,8847,-43033,40000,0
55876,60,8402,-28647,40000,0
55878,101,7382,-70939,67000,0
55884,31,9922,-22942,10000,0
55885,61,8508,-27668,30000,0
55891,51,10078,-18181,20000,1
55898,21,5232,-9490,0,0
55923,46,10732,-26090,30000,0
55927,23,2917,-8034,0,1
55930,52,5436,-20394,20000,1
55947,3,2909,-2000,0,0
55970,53,6231,-33555,35000,0
56022,32,10053,-27650,20000,0
56023,45,6878,-31341,30000,0
56036,8,2668,-1187,0,0
56044,25,10696,-11640,30000,0
56045,39,7334,-16802,10000,0
56052,27,2848,-14130,13000,0
56068,26,9582,-15604,30000,0
56073,21,13991,-6973,0,1
56074,2,1353,-1030,0,0
56099,7,6626,-4820,0,0
56102,28,5413,-13850,10000,0
56112,60,12648,-47796,50000,0
56113,61,6924,-42039,40000,0
56114,57,10638,-41528,40000,0
56122,32,7112,-22155,12000,0
56131,60,10983,-28186,35000,0
56132,44,8568,-24476,25000,0
56134,22,6608,-16730,20000,0
56140,59,10731,-37845,40000,0
56142,58,4139,-30000,22000,0
56147,83,6046,-28037,20000,1
56162,54,3221,-28871,55000,0
56167,76,7624,-29643,30000,1
56171,50,6757,-36814,20000,0
56180,41,9861,-25700,5000,0
56189,28,10895,-27054,20000,0
56193,39,4666,-20707,20000,0
56194,35,5228,-23068,20000,0
56197,36,3975,-23510,10000,0
56198,81,17092,-44956,20000,0
56203,39,5363,-23992,29000,0
56205,66,5383,-38656,35000,0
56212,60,11652,-36939,40000,0
56215,65,8146,-38819,30000,0
56218,63,5042,-30505,40000,0
56233,48,9372,-26065,30000,0
56236,29,3363,-13806,10000,0
56238,54,7796,-38020,30000,0
56243,48,11763,-34420,20000,0
56245,65,5068,-28978,30000,0
56257,65,7834,-34287,36000,0
56258,33,6140,-21665,20000,0
56263,35,9954,-19883,20000,0
56269,56,12718,-34545,20000,0
56273,31,6528,-17246,2000,0
56275,48,13626,-19266,20000,0
56283,36,13095,-26676,30000,0
56284,61,13362,-36264,20000,0
56285,71,4206,-30760,25000,0
56286,48,10860,-28114,20000,0
56289,43,12987,-29118,40000,0
56292,12,1810,-6594,5000,0
56316,28,3403,-13931,15000,0
56317,18,4696,-7940,0,0
56319,56,5962,-33124,20000,0
56320,49,9162,-29724,20000,0
56323,19,3937,-15110,0,0
56324,33,4270,-16249,10000,0
56328,42,10108,-25447,20000,0
56338,43,7636,-26001,20000,0
56343,9,2150,-4940,5000,0
56344,26,3981,-12225,12000,0
56346,3,4996,-1050,0,0
56347,27,3706,-16049,10000,0
56348,101,3512,-39343,35000,1
56349,19,4181,-10920,10000,0
56350,42,4021,-22523,15000,0
56354,30,1692,-10358,10000,1
56356,14,6707,-10836,10000,0
56357,45,9287,-24110,20000,0
56358,33,3661,-15254,10000,0
56359,36,16791,-23374,20000,0
56360,45,4481,-24671,20000,0
56361,48,9435,-25373,30000,0
56362,68,5187,-37187,30000,0
56363,31,2378,-14860,15000,0
56364,23,6960,-9897,10000,0
56365,79,16561,-38562,50000,0
56366,43,7444,-24151,24000,0
56367,57,9338,-35568,25000,0
56368,35,7361,-19238,20000,0
56369,19,4904,-15930,10000,0
56370,46,17484,-29969,0,0
56372,33,5480,-20910,20000,0
56373,42,5230,-26234,20000,0
56374,57,7112,-36370,30000,0
56375,54,17439,-34770,0,0
56376,42,6959,-29941,30000,0
56378,47,10051,-24552,10000,0
56379,43,14303,-31901,30000,0
56380,60,7916,-20216,10000,1
56381,46,8635,-30235,30000,0
56382,71,5318,-37237,30000,0
56383,80,10060,-60340,60000,0
56384,31,55647,-18901,0,0
56385,64,7157,-31775,15000,0
56386,41,9264,-23692,20000,0
56387,56,8463,-35789,22000,0
56388,29,10688,-25674,20000,0
56389,37,8481,-25061,10000,0
56390,50,5691,-29035,30000,0
56391,80,4895,-28496,20000,1
56392,20,3203,-10044,10000,0
56393,51,10381,-33186,20000,0
56394,11,8121,-8560,20000,0
56395,52,4212,-17605,15000,1
56396,45,7962,-36172,20000,0
56398,32,5030,-18156,25000,0
56400,18,8989,-13110,20000,0
56401,45,7819,-38834,30000,0
56402,77,7788,-43433,45000,0
56403,18,25414,-15361,40000,0
56404,48,6577,-25058,20000,0
56405,1,1020,-298,0,0
56406,26,3998,-17230,17000,0
56409,41,13663,-25510,20000,0
56410,47,4586,-29773,30000,0
56411,40,4224,-26517,21000,0
56415,46,4690,-32652,40000,0
56416,35,5041,-25290,20000,0
56417,57,6064,-33436,22000,0
56418,63,8327,-36827,37000,0
56419,47,8798,-25130,5000,0
56420,57,5387,-34273,30000,0
56422,52,6501,-23299,30000,0
56423,48,11271,-27448,20000,0
56425,29,3962,-14144,14000,0
56427,64,14830,-32855,30000,0
56429,71,4397,-36749,32000,0
56430,43,9097,-29072,10000,0
56431,1,3,-30,0,0
56432,82,5268,-53257,45000,0
56434,64,5401,-34735,30000,0
56435,16,2890,-7919,0,0
56436,28,3701,-13579,10000,0
56440,33,6578,-14197,10000,0
56442,45,4257,-37628,37000,0
56443,15,2898,-6330,0,0
56445,8,2226,-5210,5000,0
56446,62,10633,-27579,30000,0
56448,44,4676,-25326,20000,0
56449,34,11561,-20364,40000,0
56450,53,6207,-40335,32000,0
56451,48,7389,-28846,10000,0
56452,20,5055,-8517,0,0
56454,36,5065,-21773,15000,0
56457,27,7608,-19164,20000,0
56458,29,5499,-12910,15000,0
56460,11,62585,-7264,0,0
56463,33,4890,-21874,20000,0
56464,53,10068,-27948,30000,0
56465,48,9947,-29003,30000,0
56466,60,7353,-31819,27000,0
56467,38,5233,-14954,10000,1
56468,49,10852,-32902,40000,0
56469,26,5918,-14920,12000,0
56470,49,22525,-26210,20000,0
56471,19,4654,-7897,5000,0
56472,36,6846,-19367,15000,0
56474,16,4294,-5895,0,1
56475,46,5723,-23074,30000,0
56476,49,23197,-38208,40000,0
56477,47,6186,-37026,30000,0
56478,70,5449,-29176,40000,0
56479,40,4643,-18420,20000,0
56480,32,4157,-15954,15000,0
56481,52,13077,-42027,10000,0
56482,28,4614,-15149,15000,0
56483,56,7807,-30171,30000,0
56484,58,5119,-33765,30000,0
56486,81,13893,-62145,88500,0
56490,38,5448,-19877,20000,0
56493,31,6377,-17593,10000,0
56494,76,11539,-49911,40000,0
56496,35,4998,-12273,10000,1
56497,63,9988,-34407,30000,0
56498,41,5547,-25173,30000,0
56500,51,11012,-41775,45000,0
56501,29,5167,-11483,10000,1
56502,99,4131,-39299,31000,1
56503,14,2110,-7616,4000,0
56504,50,7888,-26236,10000,0
56505,32,9782,-19004,20000,0
56506,47,17982,-29442,30000,0
56507,30,3984,-15882,16000,0
56508,92,15048,-52198,50000,0
56509,48,5763,-25658,30000,0
56511,30,5942,-17597,20000,0
56513,58,22358,-31595,0,0
56514,31,7012,-18656,2000,0
56515,63,4870,-28260,27000,0
56517,47,5813,-16832,10000,1
56518,12,3636,-6245,5000,0
56521,69,12184,-37525,40000,0
56524,52,4438,-26690,20000,0
56526,33,5056,-10794,10000,1
56527,87,5194,-34436,25000,1
56529,26,5001,-15642,15000,0
56531,18,5805,-10608,10000,0
56532,57,5216,-29770,20000,0
56534,53,5783,-30702,31000,0
56536,51,13427,-32923,30000,0
56538,41,3064,-21959,15000,0
56539,76,22257,-46468,40000,0
56540,36,6586,-21826,20000,0
56541,87,5632,-38573,40000,0
56542,41,3587,-22398,13000,0
56543,76,6102,-36660,31000,0
56544,43,7848,-17924,20000,0
56545,65,5579,-36274,34000,0
56547,15,4316,-9134,10000,0
56548,38,9209,-16241,0,0
56549,55,4798,-43710,40000,0
56551,61,6662,-32243,40000,0
56552,70,4887,-39339,23000,0
56556,67,5877,-35411,30000,0
56559,40,6664,-21446,10000,0
56563,42,16470,-37166,40000,0
56564,25,5433,-20160,20000,0
56565,52,5728,-27513,30000,0
56568,30,3264,-17318,15000,0
56569,52,5032,-33262,25000,0
56570,45,14759,-31109,10000,0
56571,86,9207,-38593,30000,0
56573,80,6065,-53520,55000,0
56574,56,6554,-27580,16000,0
56576,41,3435,-23419,15000,0
56577,54,4835,-29528,21000,0
56578,48,4864,-27653,23000,0
56579,21,6988,-9646,0,0
56580,45,4424,-23298,20000,0
56581,32,2510,-18941,15000,0
56582,78,8269,-46924,50000,0
56585,47,4495,-30404,23000,0
56589,68,6827,-29329,30000,0
56591,37,9323,-14277,20000,1
56592,86,8581,-51806,40000,0
56593,43,5100,-32024,30000,0
56594,20,4251,-18830,15000,0
